smiles
O=C(c1ccccc1)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(Nc1nccs1)N[C@@H]1CNCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(Nc1ccc2cc[nH]c2c1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
N=c1c2c(C3CC3)csc2nc2n1CC/C2=C\c1ccccc1
O=C(NCCCN(CCCc1ccccc1)C1CCCCC1)Nc1cccc(-c2nnn[nH]2)c1
N=c1c2nc[nH]c2nc2n1CC/C2=C\c1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1nccs1)N[C@@H]1COCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(Nc1ccc(-n2cncn2)cc1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
c1ccc(CCCCN2CCN(Cc3ccccc3)CC2)cc1
O=C(c1ccc(-c2noc(=O)[nH]2)cc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NCCCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CC3)C12CC3CC(CC(C3)C1)C2
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(Nc1ccccc1)Nc1ccccc1CCN1CCC(Cc2ccccc2)CC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)NC12CC3CC(CC(C3)C1)C2
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC(Cc2ccccc2)CC1
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(Nc1nccs1)N[C@@H]1CNCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCNCCCc1ccccc1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1cn[nH]c1
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC(Cc2ccccc2)CC1
O=C(c1ccccc1)N1CCC(N(CCc2ccccc2)Cc2c[nH]n(-c3ccccc3)c2=O)CC1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Cc1ccccc1)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(CNC(=O)c1ccccc1)NC1CCC(NC(=O)OCc2ccccc2)CC1NC(=O)c1ccccc1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NCC(c1ccccc1)N1CCNCC1)Nc1ccccc1
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
c1ccc(CCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
c1ccc(CCNCC(c2ccccc2)N2CCN(c3ccccc3)CC2)cc1
O=C(Cc1ccccc1)Nc1ccccc1CCN1CCC(Cc2ccccc2)CC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
N=c1c2cccnc2nc2n1CC/C2=C\c1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1ccccc1)Nc1ccccc1CCN1CCC(Cc2ccccc2)CC1
O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(NC[C@@H]1CCCN(Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1cn2ccccc2n1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NC3CC3)ccc12
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)N3CCC3)ccc12
O=C(Nc1ccccc1)Nc1cc2c(cc1C[NH+]1CCC(Cc3ccccc3)CC1)OCO2
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cc(-c2ncco2)cc(-c2ncco2)c1
O=C(Nc1cccc(-c2nnn[nH]2)c1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(Nc1nccs1)N[C@@H]1CCNC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(Nc1nccs1)N[C@@H]1CCNC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cc(-c2ccccc2)cc(-c2nnn[nH]2)c1
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(CSc1nc2ccccc2s1)NC1CCN(Cc2ccccc2)CC1
c1ccc(CCNCC(c2ccccc2)N2CCN(c3ccccc3)CC2)cc1
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1ccc(=O)[nH]c1
O=C(c1ccc2ncccc2c1)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(NCCCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
c1ccc(SCCCN2CCC(c3cn(-c4ccccn4)c4ccccc34)CC2)cc1
O=C(NCC(c1ccccc1)N1CCNCC1)Nc1ccccc1
c1ccc(CN2CCC(NCCCOc3ccccc3)CC2)cc1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(Nc1nccs1)N[C@@H]1CCNC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN(CCCc1ccccc1)CC12CC3CC(CC(C3)C1)C2)Nc1cccc(-c2nnn[nH]2)c1
O=C(NCCN1C2CCC1CC(Cc1ccccc1)C2)Nc1ccccc1
c1ccc(C2CCN(CCCC(c3ccccc3)c3ccccc3)CC2)cc1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(Nc1ccc2[nH]ccc2c1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(c1cccc2cccnc12)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1
O=C(Nc1ccccc1)Nc1cc2c(cc1C[NH+]1CCC(Cc3ccccc3)CC1)OCO2
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(Nc1cccc(-c2nnn[nH]2)c1)N[C@@H]1CCCC[C@H]1CNCCCc1ccccc1
O=S(=O)(NC[C@@H](CCN1CCC2(CC1)C[SH+]c1ccccc12)c1ccccc1)c1ccccc1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(NCc1ccccc1CN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NCCCNCCCc1ccccc1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NCC(CCCN1CCC(c2ccccc2)CC1)(c1ccccc1)c1ccccc1)NC1CCNCC1
C(=C1\CCN2Cc3ccccc3N=C12)\c1ccccc1
O=C(NCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(NCCCN1CC[C@H](Cc2ccccc2)C[C@@H]1Cc1ccccc1)Nc1ccccc1
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(NCC(CCCN1CCC(c2ccccc2)CC1)(c1ccccc1)c1ccccc1)Nc1ccccc1
O=C(c1cccc2cccnc12)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(NCCCN(CCCc1ccccc1)C1CCCCC1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
c1ccc(CC2CCN(Cc3ccccc3)CC2)cc1
c1ccc(CCNCC(c2ccccc2)N2CCN(c3ccccc3)CC2)cc1
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1
O=C(Nc1ccc2cc[nH]c2c1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCC(CCCN1CCC(c2ccccc2)CC1)(c1ccccc1)c1ccccc1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1cccc(-c2ccco2)c1
O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1
N=c1c2ccccc2nc2n1CC/C2=C\c1ccccc1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
O=C(NCCCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CC3)c1ccccc1
O=C(Nc1ccccc1)N1CCO[C@H](CN2CCC(Cc3ccccc3)CC2)C1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
C(=C1\CCN2Cc3ccccc3N=C12)\c1ccccc1
O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1nccs1)N[C@@H]1CCNC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1ccc(=O)[nH]c1
O=C(c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NC[C@@H]1CCCN(CCc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(NCC(CCCN1CCC(c2ccccc2)CC1)(c1ccccc1)c1ccccc1)NC1CCN(Cc2ccccc2)CC1
c1ccc(CN2CCC(NCCCOc3ccccc3)CC2)cc1
O=C(Nc1nncs1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
c1ccc(CN2CCCC(CN3CCC(Oc4ccccc4)CC3)C2)cc1
O=C(Nc1nc2ccccc2s1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(Nc1nccs1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12
O=C(Nc1nccs1)N[C@@H]1CNCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NCCCN1CCCC(Cc2ccccc2)C1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1cccc(-c2nnn[nH]2)c1)N[C@@H]1CCCN(CCCCc2ccccc2)C1
O=C(NCCc1ccccc1)Nc1ccccc1CN1CCN(Cc2ccccc2)CC1
O=C(NCCCN1CCCC(Cc2ccccc2)C1)Nc1ccccc1
O=S(=O)(NCCCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CC3)c1ccccc1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(Nc1ccc2[nH]ncc2c1)N[C@@H]1CCCC[C@H]1CN1CCCC(Cc2ccccc2)C1
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1ccc([SH+]Cc2cnc[nH]2)cc1)/C1=C/c2cc(-c3ccccc3)ccc2NCCC1
O=C(Nc1nccs1)N[C@@H]1CNCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(Nc1ccccc1)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1cc(C(=O)N2CCC2)ccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(c1ccccc1)N1CCC(N(CCc2ccccc2)Cc2c[nH]n(-c3ccccc3)c2=O)CC1
O=C(Nc1ccccc1)Nc1cc2c(cc1CN1CCC(Cc3ccccc3)CC1)OCO2
O=C(NCCCNCCCc1ccccc1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12
c1ccc(OC2CCN(CC3CCN(c4ccccc4)CC3)CC2)cc1
O=C(NCCCNCCCc1ccccc1)Nc1cccc(-c2nnn[nH]2)c1
O=C1CC2(CCc3ccccc32)C(=O)N1CC1CCN(CCc2ccccc2)CC1
O=C(NCCc1c[nH]c2ccccc12)c1ccccc1
O=C(NCCCNCCCc1ccccc1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NCCCCN1CCC(Cc2ccccc2)CC1)c1ccccc1
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1n[nH]c2ccccc12
c1ccc(CCNCC(c2ccccc2)N2CCN(C3CCCCC3)CC2)cc1
O=C(c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(Nc1ccccc1)N[C@@H]1CCCC[C@H]1CN1CCC[C@H](Cc2ccccc2)C1
c1ccc(CN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1c[nH]c(=O)c2ccccc12
c1ccc(OCCCN2CCC(Oc3ccccc3)CC2)cc1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-n2ccnc2)c1
O=C(c1ccccc1)N1CCC(N(CCc2cccnc2)Cc2c[nH]n(-c3ccccc3)c2=O)CC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1)c1cccc2ccccc12
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)NC1CCCCC1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(c1ccc2nccnc2c1)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1ccccc1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
c1ccc(CCCN2CCC3C(C2)c2cccc4c2N3CC4)cc1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(c1ccccc1)N1CCC(N(CCc2ccccn2)Cc2c[nH]n(-c3ccccc3)c2=O)CC1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(Nc1cccc(C2CC2)n1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)c1cn[nH]c1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1ccc2c(c1)CCN2)N[C@@H]1CCCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
O=C(c1ccccc1)N1CCC(N(CCc2ccccc2)Cc2c[nH]n(-c3ccccc3)c2=O)CC1
O=C(NCCCCN1CC[C@@H]2[C@H](C1)c1cccc3c1N2CC3)c1ccccc1
O=C(Cc1ccccc1)NCC(c1ccccc1)N1CCN(c2ccccc2)CC1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cc(-n2cccn2)cc(-n2cccn2)c1
c1ccc(SCCCN2CCC(c3c[nH]c4ccccc34)CC2)cc1
O=C(c1cnnc2ccccc12)N1CCC(N2CCC(Cc3ccccc3)CC2)CC1
O=C(NCC(c1ccccc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1nccs1)N[C@@H]1CNC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(NC[C@@H]1CCCN(CCc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1ccccc1)Nc1ccccc1CCN1CCC(Cc2ccccc2)CC1
O=C(NC[C@@H]1CCCN(CCc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NC[C@@H]1CCCN(CCc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(Nc1ccccc1)NC1CCCC(CN2CCC(Cc3ccccc3)CC2)C1
O=C(Nc1nccs1)N[C@@H]1CNCC[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(NCCN1CCC(Oc2ccccc2)CC1)c1ccccc1
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(Nc1ccccn1)[C@H]1CCC(=O)N1C1CCN(Cc2ccccc2)CC1
O=C(NCCCN1CCCC(Cc2ccccc2)C1)Nc1ccccc1
O=C(NCCCN1CCC(Cc2ccccc2)CC1)Nc1ccccc1
O=C(Nc1nccs1)N[C@@H]1CS(=O)(=O)C[C@H]1CN1CCC[C@@H](Cc2ccccc2)C1
c1ccc(CCN2CCC(CN3CCC(Oc4ccccc4)CC3)CC2)cc1
O=C(NCCc1ccccc1)c1ccccn1
O=C(NS(=O)(=O)c1ccccc1)N1CCC(N2CCC(Oc3ccccc3)CC2)CC1
C(=C1\CCN2Cc3ccccc3N=C12)\c1ccccc1
O=C(NCC(c1ccc(-c2ccccc2)cc1)N1CCN(C2CCCCC2)CC1)Nc1ccccc1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(NCCCN1CCC[C@@H](Cc2ccccc2)C1)Nc1cccc(-c2nnn[nH]2)c1
O=C(NCCCN1CCC(Oc2ccccc2)CC1)n1c(=O)[nH]c2ccccc21
C(=C1\CCN2Cc3ccccc3N=C12)\c1ccccc1
O=C(NCCCCN1CCC(Oc2ccccc2)C1)Nc1ccccc1
O=C(NCCC[C@H]1C[C@H](Cc2ccccc2)CCN1)Nc1ccccc1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(Cc1ccccc1)NCCc1ccccc1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(Nc1ccccc1)Nc1ccccc1CN1CCC(Cc2ccccc2)CC1
O=C(NCCCCN1CCC(Cc2ccccc2)CC1)c1ccccc1
